#utc,X_SUN[AU],Y_SUN[AU],Z_SUN[AU],Dist_SUN[AU],Sub-SolarLon[deg],Sub-SolarLat[deg],X_EARTH[AU],Y_EARTH[AU],Z_EARTH[AU],Dist_EARTH[AU],Sub-EarthLon[deg],Sub-EarthLat[deg],PhaseAngle[deg]
2018-06-30T00:00:00,0.925108,0.319207,-0.120567,0.986030,19.037,-7.024,1.507722,1.152266,-0.127411,1.901888,37.390,-3.841,18.5418
2018-06-30T12:00:00,-0.970956,0.127818,-0.121393,0.986828,172.506,-7.066,-1.863802,-0.358264,-0.128610,1.902275,190.876,-3.877,18.5698
2018-07-01T00:00:00,0.812163,-0.548530,-0.122209,0.987638,325.964,-7.108,1.828079,-0.511331,-0.129799,1.902677,344.373,-3.912,18.5971
2018-07-01T12:00:00,-0.481922,0.854210,-0.123016,0.988461,119.434,-7.149,-1.407942,1.273699,-0.130978,1.903094,137.870,-3.947,18.6238
2018-07-02T00:00:00,0.049600,-0.980263,-0.123814,0.989296,272.894,-7.190,0.691602,-1.768511,-0.132147,1.903525,291.357,-3.981,18.6499
2018-07-02T12:00:00,0.393823,0.899867,-0.124602,0.990143,66.366,-7.230,0.170427,1.891637,-0.133307,1.903972,84.854,-4.015,18.6753
2018-07-03T00:00:00,-0.754907,-0.629666,-0.125381,0.991001,219.827,-7.269,-0.996953,-1.617056,-0.134456,1.904432,238.342,-4.049,18.7002
2018-07-03T12:00:00,0.957430,0.226328,-0.126150,0.991872,13.300,-7.307,1.614182,1.002350,-0.135594,1.904908,31.840,-4.082,18.7243
2018-07-04T00:00:00,-0.958475,0.225346,-0.126909,0.992754,166.774,-7.345,-1.892261,-0.176630,-0.136723,1.905398,185.328,-4.115,18.748
2018-07-04T12:00:00,0.757516,-0.630245,-0.127659,0.993648,320.239,-7.382,1.772588,-0.686585,-0.137841,1.905903,338.826,-4.148,18.7709
2018-07-05T00:00:00,-0.396590,0.902977,-0.128400,0.994554,113.715,-7.418,-1.280157,1.405823,-0.138949,1.906423,132.325,-4.180,18.7931
2018-07-05T12:00:00,-0.048504,-0.985867,-0.129130,0.995470,267.181,-7.454,0.518336,-1.829809,-0.140047,1.906957,285.814,-4.212,18.8147
2018-07-06T00:00:00,0.484116,0.861151,-0.129851,0.996399,60.658,-7.488,0.352830,1.869270,-0.141134,1.907506,79.313,-4.243,18.8356
2018-07-06T12:00:00,-0.818454,-0.554769,-0.130563,0.997338,214.126,-7.522,-1.150242,-1.515734,-0.142210,1.908069,232.803,-4.274,18.856
2018-07-07T00:00:00,0.980916,0.130975,-0.131264,0.998289,7.606,-7.556,1.706221,0.843336,-0.143276,1.908647,26.303,-4.305,18.8756
2018-07-07T12:00:00,-0.936991,0.321147,-0.131956,0.999250,161.086,-7.589,-1.903765,0.006720,-0.144331,1.909240,179.803,-4.336,18.8945
2018-07-08T00:00:00,0.695590,-0.706405,-0.132638,1.000223,314.557,-7.621,1.701161,-0.855821,-0.145376,1.909847,333.293,-4.366,18.9127
2018-07-08T12:00:00,-0.307224,0.943533,-0.133310,1.001206,108.039,-7.652,-1.140795,1.525464,-0.146410,1.910468,126.794,-4.395,18.9303
2018-07-09T00:00:00,-0.146556,-0.982333,-0.133972,1.002200,261.512,-7.682,0.340273,-1.874779,-0.147433,1.911104,280.285,-4.425,18.9472
2018-07-09T12:00:00,0.570292,0.814287,-0.134625,1.003205,54.996,-7.712,0.532252,1.830157,-0.148446,1.911754,73.787,-4.454,18.9634
2018-07-10T00:00:00,-0.874690,-0.474423,-0.135268,1.004220,208.470,-7.741,-1.293404,-1.400755,-0.149447,1.912418,227.278,-4.482,18.9789
2018-07-10T12:00:00,0.995436,0.034007,-0.135900,1.005245,1.957,-7.770,1.783115,0.676615,-0.150438,1.913096,20.780,-4.510,18.9937
2018-07-11T00:00:00,-0.906772,0.414399,-0.136523,1.006281,155.444,-7.798,-1.898283,0.190220,-0.151417,1.913789,174.283,-4.538,19.0078
2018-07-11T12:00:00,0.626988,-0.776394,-0.137136,1.007327,308.922,-7.825,1.614470,-1.017624,-0.152386,1.914496,327.775,-4.565,19.0212
2018-07-12T00:00:00,-0.214640,0.975599,-0.137739,1.008383,102.411,-7.851,-0.991085,1.631652,-0.153343,1.915216,121.279,-4.592,19.0339
2018-07-12T12:00:00,-0.243704,-0.969773,-0.138332,1.009449,255.891,-7.877,0.158944,-1.903103,-0.154290,1.915951,274.772,-4.619,19.0459
2018-07-13T00:00:00,0.651639,0.759756,-0.138915,1.010525,49.382,-7.902,0.707180,1.774694,-0.155225,1.916700,68.276,-4.645,19.0573
2018-07-13T12:00:00,-0.923194,-0.389373,-0.139489,1.011610,202.864,-7.926,-1.425261,-1.273150,-0.156150,1.917462,221.770,-4.671,19.0678
2018-07-14T00:00:00,1.000948,-0.063722,-0.140052,1.012705,356.357,-7.949,1.844268,0.503632,-0.157063,1.918238,15.274,-4.697,19.0777
2018-07-14T12:00:00,-0.868160,0.504321,-0.140605,1.013810,149.852,-7.972,-1.875927,0.372309,-0.157965,1.919029,168.780,-4.722,19.0869
2018-07-15T00:00:00,0.552366,-0.839667,-0.141148,1.014924,303.337,-7.994,1.513310,-1.170647,-0.158856,1.919832,322.275,-4.746,19.0953
2018-07-15T12:00:00,-0.119663,0.998980,-0.141682,1.016048,96.834,-8.016,-0.832342,1.723540,-0.159735,1.920650,115.781,-4.771,19.1031
2018-07-16T00:00:00,-0.339123,-0.948383,-0.142205,1.017181,250.321,-8.037,-0.024095,-1.914606,-0.160603,1.921482,269.276,-4.795,19.1102
2018-07-16T12:00:00,0.727507,0.698101,-0.142718,1.018322,43.820,-8.057,0.876144,1.703421,-0.161460,1.922327,62.783,-4.818,19.1165
2018-07-17T00:00:00,-0.963628,-0.300391,-0.143222,1.019473,197.309,-8.076,-1.544738,-1.134056,-0.162306,1.923186,216.280,-4.841,19.1222
2018-07-17T12:00:00,0.997495,-0.161373,-0.143715,1.020633,350.810,-8.095,1.889228,0.325887,-0.163140,1.924058,9.787,-4.864,19.1271
2018-07-18T00:00:00,-0.821567,0.590180,-0.144198,1.021801,144.312,-8.113,-1.836964,0.551444,-0.163963,1.924945,163.295,-4.886,19.1314
2018-07-18T12:00:00,0.472417,-0.895755,-0.144671,1.022978,297.805,-8.130,1.398608,-1.313630,-0.164775,1.925845,316.793,-4.908,19.1349
2018-07-19T00:00:00,-0.023123,1.013564,-0.145135,1.024164,91.310,-8.147,-0.665957,1.800412,-0.165575,1.926758,110.302,-4.930,19.1378
2018-07-19T12:00:00,-0.432024,-0.918432,-0.145588,1.025358,244.805,-8.163,-0.207284,-1.909275,-0.166364,1.927686,263.801,-4.951,19.1398
2018-07-20T00:00:00,0.797314,0.629913,-0.146031,1.026560,38.311,-8.178,1.037744,1.617020,-0.167141,1.928627,57.311,-4.972,19.1413
2018-07-20T12:00:00,-0.995733,-0.208268,-0.146465,1.027770,191.809,-8.193,-1.650890,-0.984711,-0.167907,1.929582,210.811,-4.992,19.142
2018-07-21T00:00:00,0.985197,-0.258127,-0.146888,1.028989,345.318,-8.207,1.917702,0.144905,-0.168661,1.930551,4.321,-5.012,19.142
2018-07-21T12:00:00,-0.767466,0.671299,-0.147301,1.030216,138.828,-8.221,-1.781811,0.726134,-0.169404,1.931533,157.832,-5.032,19.1413
2018-07-22T00:00:00,0.387865,-0.944263,-0.147705,1.031450,292.329,-8.233,1.271402,-1.445426,-0.170136,1.932529,311.334,-5.051,19.1398
2018-07-22T12:00:00,0.074159,1.019324,-0.148098,1.032692,85.841,-8.245,-0.493367,1.861711,-0.170856,1.933538,104.846,-5.070,19.1378
2018-07-23T00:00:00,-0.521661,-0.880261,-0.148482,1.033942,239.345,-8.257,-0.389089,-1.887248,-0.171564,1.934561,258.348,-5.088,19.1349
2018-07-23T12:00:00,0.860543,0.555828,-0.148855,1.035199,32.860,-8.268,1.190672,1.516300,-0.172261,1.935598,51.861,-5.106,19.1314
2018-07-24T00:00:00,-1.019334,-0.113799,-0.149219,1.036464,186.365,-8.278,-1.742910,-0.826415,-0.172946,1.936648,205.364,-5.124,19.1272
2018-07-24T12:00:00,0.964251,-0.353191,-0.149573,1.037736,339.882,-8.287,1.929548,-0.037794,-0.173620,1.937712,358.878,-5.141,19.1222
2018-07-25T00:00:00,-0.706384,0.747060,-0.149917,1.039015,133.401,-8.296,-1.711018,0.894958,-0.174282,1.938790,152.392,-5.158,19.1166
2018-07-25T12:00:00,0.299456,-0.984875,-0.150250,1.040302,286.910,-8.304,1.132816,-1.565012,-0.174932,1.939881,305.897,-5.174,19.1102
2018-07-26T00:00:00,0.171375,1.016306,-0.150575,1.041595,80.431,-8.312,-0.316029,1.907019,-0.175571,1.940985,99.412,-5.190,19.1032
2018-07-26T12:00:00,-0.607334,-0.834272,-0.150889,1.042895,233.942,-8.319,-0.568023,-1.848801,-0.176199,1.942103,252.918,-5.206,19.0954
2018-07-27T00:00:00,0.916750,0.476516,-0.151193,1.044202,27.466,-8.326,1.333725,1.402167,-0.176814,1.943234,46.434,-5.221,19.0869
2018-07-27T12:00:00,-1.034330,-0.017782,-0.151488,1.045516,180.980,-8.331,-1.820124,-0.660514,-0.177419,1.944378,199.941,-5.236,19.0778
2018-07-28T00:00:00,0.934924,-0.445813,-0.151772,1.046836,334.505,-8.336,1.924762,-0.220707,-0.178011,1.945536,353.458,-5.250,19.0679
2018-07-28T12:00:00,-0.638895,0.816908,-0.152047,1.048163,128.032,-8.341,-1.625248,1.056570,-0.178592,1.946707,146.977,-5.264,19.0573
2018-07-29T00:00:00,0.207948,-1.017349,-0.152312,1.049496,281.550,-8.345,0.984038,-1.671481,-0.179161,1.947891,300.485,-5.278,19.046
2018-07-29T12:00:00,0.267742,1.004635,-0.152568,1.050835,75.079,-8.348,-0.135411,1.936055,-0.179719,1.949088,94.004,-5.291,19.034
2018-07-30T00:00:00,-0.688397,-0.780923,-0.152814,1.052180,228.599,-8.351,-0.742652,-1.794334,-0.180265,1.950298,247.513,-5.304,19.0213
2018-07-30T12:00:00,0.965562,0.392675,-0.153050,1.053531,22.131,-8.353,1.465794,1.275615,-0.180799,1.951521,41.033,-5.316,19.008
2018-07-31T00:00:00,-1.040699,0.078996,-0.153276,1.054888,175.664,-8.355,-1.881983,-0.488388,-0.181322,1.952757,194.543,-5.328,18.9939
2018-07-31T12:00:00,0.897544,-0.535277,-0.153493,1.056251,329.188,-8.356,1.903466,-0.402357,-0.181833,1.954005,348.064,-5.340,18.9791
2018-08-01T00:00:00,-0.565611,0.880352,-0.153700,1.057620,122.724,-8.356,-1.525266,1.209706,-0.182332,1.955267,141.586,-5.351,18.9636
2018-08-01T12:00:00,0.114107,-1.041519,-0.153897,1.058994,276.250,-8.356,0.826314,-1.764039,-0.182820,1.956541,295.097,-5.362,18.9475
2018-08-02T00:00:00,0.362502,0.984500,-0.154085,1.060373,69.788,-8.356,0.047022,1.948661,-0.183296,1.957827,88.620,-5.372,18.9306
2018-08-02T12:00:00,-0.764260,-0.720721,-0.154263,1.061758,223.317,-8.354,-0.911593,-1.724357,-0.183760,1.959127,242.133,-5.382,18.913
2018-08-03T00:00:00,1.006677,0.305019,-0.154432,1.063148,16.857,-8.353,1.585872,1.137714,-0.184213,1.960438,35.657,-5.392,18.8948
2018-08-03T12:00:00,-1.038490,0.175763,-0.154591,1.064543,170.399,-8.350,-1.928060,-0.311441,-0.184654,1.961762,189.171,-5.401,18.8759
2018-08-04T00:00:00,0.852498,-0.620917,-0.154741,1.065944,323.931,-8.347,1.865901,-0.581299,-0.185083,1.963097,342.696,-5.410,18.8562
2018-08-04T12:00:00,-0.487173,0.936967,-0.154881,1.067349,117.475,-8.344,-1.411929,1.353178,-0.185501,1.964445,136.221,-5.419,18.8359
2018-08-05T00:00:00,0.018695,-1.057292,-0.155012,1.068759,271.010,-8.340,0.660939,-1.842006,-0.185908,1.965805,289.737,-5.427,18.8149
2018-08-05T12:00:00,0.454934,0.956159,-0.155133,1.070173,64.557,-8.335,0.229810,1.944804,-0.186302,1.967176,83.263,-5.435,18.7932
2018-08-06T00:00:00,-0.834393,-0.654216,-0.155245,1.071593,218.094,-8.330,-1.073526,-1.639487,-0.186685,1.968559,236.780,-5.442,18.7709
2018-08-06T12:00:00,1.039864,0.214273,-0.155348,1.073016,11.644,-8.325,1.693050,0.989602,-0.187057,1.969954,30.308,-5.449,18.7479
2018-08-07T00:00:00,-1.027819,0.271767,-0.155442,1.074445,165.194,-8.319,-1.958048,-0.131097,-0.187417,1.971360,183.825,-5.455,18.7241
2018-08-07T12:00:00,0.800225,-0.702113,-0.155526,1.075877,318.735,-8.312,1.812423,-0.756121,-0.187765,1.972778,337.354,-5.462,18.6998
2018-08-08T00:00:00,-0.404247,0.986396,-0.155601,1.077314,112.288,-8.305,-1.286183,1.485881,-0.188102,1.974206,130.883,-5.468,18.6747
2018-08-08T12:00:00,-0.077536,-1.064644,-0.155667,1.078755,265.832,-8.297,0.489250,-1.904811,-0.188427,1.975646,284.403,-5.473,18.649
2018-08-09T00:00:00,0.544355,0.919923,-0.155723,1.080199,59.387,-8.289,0.411502,1.924566,-0.188741,1.977096,77.933,-5.478,18.6226
2018-08-09T12:00:00,-0.898324,-0.581990,-0.155771,1.081648,212.933,-8.280,-1.227187,-1.540443,-0.189043,1.978558,231.454,-5.483,18.5956
2018-08-10T00:00:00,1.064964,0.121169,-0.155809,1.083100,6.491,-8.271,1.786515,0.832485,-0.189334,1.980029,24.985,-5.487,18.5679
2018-08-10T12:00:00,-1.008867,0.366286,-0.155838,1.084557,160.050,-8.262,-1.971754,0.051204,-0.189613,1.981512,178.518,-5.491,18.5396
2018-08-11T00:00:00,0.741207,-0.778300,-0.155859,1.086016,313.600,-8.251,1.743502,-0.925447,-0.189881,1.983004,332.040,-5.495,18.5106
2018-08-11T12:00:00,-0.317516,1.028348,-0.155870,1.087480,107.162,-8.241,-1.149060,1.606791,-0.190137,1.984507,125.573,-5.498,18.4809
2018-08-12T00:00:00,-0.173848,-1.063619,-0.155872,1.088946,260.714,-8.230,0.312627,-1.951997,-0.190382,1.986020,279.097,-5.501,18.4507
2018-08-12T12:00:00,0.630125,0.876160,-0.155865,1.090416,54.278,-8.218,0.590657,1.888151,-0.190616,1.987543,72.631,-5.504,18.4198
2018-08-13T00:00:00,-0.955644,-0.504655,-0.155850,1.091889,207.833,-8.206,-1.371377,-1.428050,-0.190838,1.989075,226.156,-5.506,18.3882
2018-08-13T12:00:00,1.081882,0.026434,-0.155825,1.093365,1.400,-8.194,1.865562,0.667637,-0.191049,1.990618,19.692,-5.508,18.3561
2018-08-14T00:00:00,-0.981873,0.458628,-0.155792,1.094845,154.968,-8.181,-1.969113,0.234007,-0.191248,1.992170,173.228,-5.509,18.3233
2018-08-14T12:00:00,0.675965,-0.848968,-0.155750,1.096327,308.526,-8.168,1.659727,-1.087946,-0.191437,1.993732,326.754,-5.510,18.2899
2018-08-15T00:00:00,-0.227671,1.062598,-0.155699,1.097812,102.096,-8.154,-1.001683,1.714978,-0.191614,1.995303,120.292,-5.511,18.2559
2018-08-15T12:00:00,-0.269522,-1.054321,-0.155640,1.099299,255.657,-8.140,0.132490,-1.983233,-0.191779,1.996884,273.819,-5.511,18.2214
2018-08-16T00:00:00,0.711649,0.825283,-0.155572,1.100790,49.230,-8.125,0.765857,1.835899,-0.191934,1.998474,67.358,-5.511,18.1861
2018-08-16T12:00:00,-1.006007,-0.422844,-0.155495,1.102283,202.793,-8.110,-1.504978,-1.303243,-0.192077,2.000074,220.887,-5.511,18.1503
2018-08-17T00:00:00,1.090588,-0.069213,-0.155410,1.103778,356.369,-8.094,1.929607,0.496393,-0.192209,2.001682,14.427,-5.510,18.1139
2018-08-17T12:00:00,-0.947130,0.548138,-0.155316,1.105276,149.945,-8.078,-1.950201,0.415856,-0.192331,2.003300,167.968,-5.509,18.077
2018-08-18T00:00:00,0.605051,-0.913660,-0.155213,1.106775,303.512,-8.062,1.561814,-1.242351,-0.192440,2.004927,321.498,-5.508,18.0394
2018-08-18T12:00:00,-0.135408,1.088984,-0.155102,1.108277,97.091,-8.045,-0.845257,1.809631,-0.192539,2.006563,115.040,-5.506,18.0013
2018-08-19T00:00:00,-0.363865,-1.036917,-0.154983,1.109782,250.660,-8.028,-0.049723,-1.998329,-0.192627,2.008208,268.572,-5.504,17.9626
2018-08-19T12:00:00,0.788382,0.767746,-0.154855,1.111288,44.242,-8.010,0.935733,1.768279,-0.192704,2.009861,62.115,-5.502,17.9233
2018-08-20T00:00:00,-1.049128,-0.337206,-0.154719,1.112796,197.813,-7.992,-1.626977,-1.167053,-0.192769,2.011523,215.648,-5.499,17.8834
2018-08-20T12:00:00,1.091117,-0.165068,-0.154575,1.114306,351.397,-7.974,1.978204,0.320124,-0.192824,2.013194,9.192,-5.496,17.8431
2018-08-21T00:00:00,-0.904982,0.634200,-0.154422,1.115817,144.982,-7.955,-1.915229,0.595330,-0.192868,2.014874,162.737,-5.493,17.802
2018-08-21T12:00:00,0.529044,-0.971979,-0.154261,1.117330,298.557,-7.936,1.450586,-1.387484,-0.192900,2.016562,316.272,-5.489,17.7605
2018-08-22T00:00:00,-0.041420,1.107409,-0.154092,1.118845,92.145,-7.916,-0.681038,1.890062,-0.192922,2.018259,109.819,-5.485,17.7184
2018-08-22T12:00:00,-0.456215,-1.011626,-0.153915,1.120361,245.723,-7.897,-0.232582,-1.997232,-0.192933,2.019963,263.355,-5.481,17.6758
2018-08-23T00:00:00,0.859829,0.704040,-0.153730,1.121879,39.312,-7.876,1.098984,1.685878,-0.192933,2.021676,56.902,-5.476,17.6326
2018-08-23T12:00:00,-1.084780,-0.248396,-0.153537,1.123398,192.892,-7.856,-1.736471,-1.020582,-0.192922,2.023398,210.440,-5.471,17.5889
2018-08-24T00:00:00,1.083558,-0.260441,-0.153335,1.124918,346.485,-7.834,2.011037,0.140214,-0.192901,2.025127,3.988,-5.466,17.5446
2018-08-24T12:00:00,-0.855813,0.716241,-0.153126,1.126439,140.078,-7.813,-1.864527,0.771050,-0.192868,2.026864,157.538,-5.460,17.4997
2018-08-25T00:00:00,0.448544,-1.023584,-0.152909,1.127961,293.662,-7.791,1.326950,-1.522261,-0.192825,2.028609,311.077,-5.455,17.4544
2018-08-25T12:00:00,0.053605,1.117832,-0.152684,1.129484,87.257,-7.769,-0.510320,1.955705,-0.192771,2.030362,104.628,-5.448,17.4085
2018-08-26T00:00:00,-0.545940,-0.978717,-0.152451,1.131008,240.843,-7.747,-0.414682,-1.980006,-0.192707,2.032122,258.168,-5.442,17.3621
2018-08-26T12:00:00,0.925547,0.634686,-0.152210,1.132533,34.441,-7.724,1.254382,1.589380,-0.192631,2.033890,51.720,-5.435,17.3151
2018-08-27T00:00:00,-1.112800,-0.157079,-0.151962,1.134059,188.030,-7.701,-1.832665,-0.864985,-0.192545,2.035666,205.262,-5.428,17.2677
2018-08-27T12:00:00,1.068058,-0.354669,-0.151705,1.135585,341.630,-7.677,2.027905,-0.041948,-0.192449,2.037448,358.815,-5.420,17.2197
2018-08-28T00:00:00,-0.800049,0.793732,-0.151441,1.137112,135.231,-7.654,-1.798535,0.941685,-0.192342,2.039238,152.369,-5.412,17.1712
2018-08-28T12:00:00,0.364164,-1.068190,-0.151170,1.138639,288.823,-7.630,1.191886,-1.645686,-0.192224,2.041035,305.912,-5.404,17.1222
2018-08-29T00:00:00,0.148994,1.120273,-0.150891,1.140166,82.427,-7.605,-0.334421,2.006104,-0.192096,2.042839,99.467,-5.396,17.0726
2018-08-29T12:00:00,-0.632447,-0.938507,-0.150604,1.141694,236.021,-7.580,-0.594638,-1.946832,-0.191957,2.044650,253.012,-5.387,17.0226
2018-08-30T00:00:00,0.985144,0.560229,-0.150310,1.143222,29.627,-7.555,1.400768,1.479558,-0.191808,2.046468,46.568,-5.378,16.9721
2018-08-30T12:00:00,-1.133078,-0.063914,-0.150009,1.144751,183.223,-7.530,-1.914867,-0.701467,-0.191648,2.048292,200.114,-5.369,16.921
2018-08-31T00:00:00,1.044813,-0.447114,-0.149700,1.146279,336.831,-7.504,2.028725,-0.224977,-0.191478,2.050123,353.672,-5.359,16.8695
2018-08-31T12:00:00,-0.738149,0.866189,-0.149384,1.147808,130.441,-7.478,-1.717788,1.105960,-0.191297,2.051960,147.230,-5.349,16.8174
2018-09-01T00:00:00,0.276529,-1.105571,-0.149060,1.149336,284.041,-7.452,1.046444,-1.756855,-0.191107,2.053803,300.778,-5.339,16.7649
2018-09-01T12:00:00,0.244088,1.114805,-0.148729,1.150864,77.652,-7.425,-0.154682,2.040915,-0.190905,2.055652,94.337,-5.329,16.7119
2018-09-02T00:00:00,-0.715179,-0.891351,-0.148391,1.152392,231.254,-7.399,-0.771101,-1.897992,-0.190694,2.057507,247.886,-5.318,16.6584
2018-09-02T12:00:00,1.038281,0.481235,-0.148046,1.153920,24.868,-7.371,1.537059,1.357265,-0.190472,2.059368,41.447,-5.307,16.6044
2018-09-03T00:00:00,-1.145565,0.030444,-0.147694,1.155447,178.483,-7.344,-1.982484,-0.531275,-0.190241,2.061234,194.997,-5.296,16.5499
2018-09-03T12:00:00,1.014068,-0.537167,-0.147334,1.156974,332.088,-7.316,2.013518,-0.407496,-0.189999,2.063106,348.559,-5.284,16.4949
2018-09-04T00:00:00,-0.670599,0.933178,-0.146968,1.158501,125.705,-7.288,-1.622920,1.262649,-0.189746,2.064983,142.121,-5.272,16.4395
2018-09-04T12:00:00,0.186267,-1.135551,-0.146594,1.160026,279.313,-7.260,0.891731,-1.854950,-0.189484,2.066865,295.673,-5.260,16.3835
2018-09-05T00:00:00,0.338247,1.101550,-0.146214,1.161552,72.932,-7.232,0.027543,2.059897,-0.189212,2.068752,89.237,-5.248,16.3272
2018-09-05T12:00:00,-0.793619,-0.837645,-0.145826,1.163076,226.542,-7.203,-0.942748,-1.833874,-0.188929,2.070643,242.790,-5.235,16.2703
2018-09-06T00:00:00,1.084672,0.398284,-0.145432,1.164600,20.163,-7.174,1.662242,1.223433,-0.188637,2.072539,36.355,-5.222,16.213
2018-09-06T12:00:00,-1.150259,0.125347,-0.145031,1.166123,173.786,-7.145,-2.035022,-0.355691,-0.188335,2.074440,189.909,-5.209,16.1552
2018-09-07T00:00:00,0.976110,-0.624250,-0.144623,1.167645,327.399,-7.115,1.982411,-0.588135,-0.188023,2.076345,343.475,-5.196,16.0969
2018-09-07T12:00:00,-0.597914,0.994309,-0.144209,1.169166,121.024,-7.085,-1.514651,1.410581,-0.187701,2.078253,137.042,-5.182,16.0383
2018-09-08T00:00:00,0.094009,-1.158012,-0.143788,1.170686,274.639,-7.055,0.728916,-1.939243,-0.187369,2.080166,290.598,-5.168,15.9792
2018-09-08T12:00:00,0.430856,1.080683,-0.143360,1.172205,68.265,-7.025,0.210883,2.062914,-0.187027,2.082082,84.166,-5.154,15.9196
2018-09-09T00:00:00,-0.867295,-0.777815,-0.142926,1.173722,221.883,-6.995,-1.108291,-1.754966,-0.186676,2.084002,237.723,-5.139,15.8596
2018-09-09T12:00:00,1.124082,0.311968,-0.142485,1.175239,15.511,-6.964,1.775378,1.079074,-0.186314,2.085925,31.292,-5.125,15.7991
2018-09-10T00:00:00,-1.147215,0.220164,-0.142037,1.176754,169.141,-6.933,-2.072090,-0.176043,-0.185944,2.087851,184.851,-5.110,15.7383
2018-09-10T12:00:00,0.931265,-0.707824,-0.141584,1.178267,322.762,-6.902,1.935643,-0.765529,-0.185563,2.089780,338.421,-5.094,15.677
2018-09-11T00:00:00,-0.520625,1.049245,-0.141123,1.179780,116.394,-6.870,-1.393803,1.548640,-0.185173,2.091713,131.992,-5.079,15.6153
2018-09-11T12:00:00,0.000381,-1.172886,-0.140657,1.181290,270.016,-6.839,0.559231,-2.009099,-0.184774,2.093648,285.552,-5.063,15.5531
2018-09-12T00:00:00,0.521325,1.052418,-0.140184,1.182800,63.650,-6.807,0.393948,2.049949,-0.184365,2.095585,79.124,-5.047,15.4906
2018-09-12T12:00:00,-0.935774,-0.712315,-0.139705,1.184307,217.274,-6.775,-1.266476,-1.661871,-0.183946,2.097526,232.686,-5.031,15.4277
2018-09-13T00:00:00,1.156328,0.222884,-0.139219,1.185813,10.910,-6.742,1.875615,0.925288,-0.183518,2.099468,26.259,-5.015,15.3643
2018-09-13T12:00:00,-1.136532,0.314280,-0.138728,1.187317,164.547,-6.710,-2.093413,0.006306,-0.183081,2.101413,179.833,-4.998,15.3006
2018-09-14T00:00:00,0.879896,-0.787380,-0.138230,1.188820,318.175,-6.677,1.873579,-0.938336,-0.182634,2.103361,333.396,-4.981,15.2365
2018-09-14T12:00:00,-0.439280,1.097692,-0.137726,1.190320,111.814,-6.644,-1.261303,1.675785,-0.182179,2.105310,126.971,-4.964,15.172
2018-09-15T00:00:00,-0.093999,-1.180156,-0.137216,1.191819,265.443,-6.611,0.383970,-2.064001,-0.181713,2.107261,280.536,-4.947,15.1071
2018-09-15T12:00:00,0.609093,1.017015,-0.136700,1.193315,59.084,-6.578,0.575353,2.021116,-0.181239,2.109215,74.112,-4.929,15.0418
2018-09-16T00:00:00,-0.998670,-0.641626,-0.136179,1.194810,212.716,-6.545,-1.416115,-1.555308,-0.180756,2.111170,227.678,-4.912,14.9761
2018-09-16T12:00:00,1.181275,0.131633,-0.135651,1.196302,6.359,-6.511,1.962209,0.763247,-0.180263,2.113127,21.255,-4.894,14.9101
2018-09-17T00:00:00,-1.118357,0.407098,-0.135117,1.197793,160.003,-6.477,-2.098852,0.189976,-0.179761,2.115085,174.833,-4.876,14.8437
2018-09-17T12:00:00,0.822398,-0.862452,-0.134578,1.199281,313.637,-6.443,1.796706,-1.105258,-0.179251,2.117045,328.401,-4.857,14.7769
2018-09-18T00:00:00,-0.354438,1.139407,-0.134033,1.200767,107.283,-6.409,-1.118163,1.791076,-0.178731,2.119006,121.980,-4.839,14.7098
2018-09-18T12:00:00,-0.188522,-1.179851,-0.133482,1.202250,260.919,-6.375,0.204457,-2.103557,-0.178202,2.120969,275.549,-4.820,14.6424
2018-09-19T00:00:00,0.693630,0.974771,-0.132925,1.203731,54.567,-6.340,0.753737,1.976653,-0.177664,2.122933,69.129,-4.801,14.5745
2018-09-19T12:00:00,-1.055640,-0.566247,-0.132363,1.205210,208.205,-6.305,-1.556099,-1.436098,-0.177118,2.124898,222.699,-4.781,14.5063
2018-09-20T00:00:00,1.198839,0.038813,-0.131795,1.206686,1.854,-6.271,2.034534,0.594178,-0.176562,2.126863,16.281,-4.762,14.4378
2018-09-20T12:00:00,-1.092878,0.498045,-0.131222,1.208160,155.505,-6.236,-2.088390,0.373591,-0.175998,2.128830,169.863,-4.742,14.3689
2018-09-21T00:00:00,0.759194,-0.932612,-0.130643,1.209631,309.146,-6.200,1.705622,-1.265061,-0.175425,2.130798,323.435,-4.723,14.2997
2018-09-21T12:00:00,-0.266669,1.174196,-0.130059,1.211100,102.798,-6.165,-0.965467,1.893672,-0.174844,2.132766,117.018,-4.703,14.2301
2018-09-22T00:00:00,-0.282593,-1.172047,-0.129469,1.212566,256.441,-6.129,0.022034,-2.127497,-0.174253,2.134735,270.591,-4.682,14.1602
2018-09-22T12:00:00,0.774437,0.926015,-0.128874,1.214029,50.095,-6.094,0.927784,1.916916,-0.173654,2.136704,64.175,-4.662,14.0899
2018-09-23T00:00:00,-1.106385,-0.486695,-0.128274,1.215489,203.740,-6.058,-1.685405,-1.305140,-0.173047,2.138674,217.749,-4.641,14.0194
2018-09-23T12:00:00,1.208981,-0.054982,-0.127668,1.216946,357.396,-6.022,2.092075,0.419339,-0.172430,2.140644,11.335,-4.620,13.9485
2018-09-24T00:00:00,-1.060325,0.586574,-0.127057,1.218401,151.053,-5.986,-2.062126,0.555798,-0.171806,2.142614,164.921,-4.599,13.8773
